"행정구역(시군구)별","성별","국적(지역)별","항목","단위","2022 년","2021 년","2020 년","2019 년",
"계","남자","감비아","지역, 국적 및 성별 등록외국인 현황[명]","명","119","119","129","133",
"계","남자","체코","지역, 국적 및 성별 등록외국인 현황[명]","명","79","54","54","60",
"계","남자","불가리아","지역, 국적 및 성별 등록외국인 현황[명]","명","44","47","45","52",
"계","남자","아르헨티나","지역, 국적 및 성별 등록외국인 현황[명]","명","93","69","57","61",
"계","남자","무국적","지역, 국적 및 성별 등록외국인 현황[명]","명","47","42","","41",
"계","남자","마카오","지역, 국적 및 성별 등록외국인 현황[명]","명","29","22","18","17",
"계","남자","부룬디","지역, 국적 및 성별 등록외국인 현황[명]","명","144","80","71","64",
"계","남자","짐바브웨","지역, 국적 및 성별 등록외국인 현황[명]","명","52","45","45","57",
"계","남자","잠비아","지역, 국적 및 성별 등록외국인 현황[명]","명","44","41","46","43",
"계","남자","리투아니아","지역, 국적 및 성별 등록외국인 현황[명]","명","48","36","35","33",
"계","남자","파라과이","지역, 국적 및 성별 등록외국인 현황[명]","명","23","25","24","20",
"계","남자","과테말라","지역, 국적 및 성별 등록외국인 현황[명]","명","41","34","31","31",
"계","남자","쿠웨이트","지역, 국적 및 성별 등록외국인 현황[명]","명","27","27","30","53",
"계","남자","피지","지역, 국적 및 성별 등록외국인 현황[명]","명","24","21","25","32",
"계","남자","볼리비아","지역, 국적 및 성별 등록외국인 현황[명]","명","20","24","23","27",
"계","남자","크로아티아","지역, 국적 및 성별 등록외국인 현황[명]","명","51","37","41","42",
"계","남자","도미니카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","30","29","23","26",
"계","남자","가봉","지역, 국적 및 성별 등록외국인 현황[명]","명","46","44","45","38",
"계","남자","아르메니아","지역, 국적 및 성별 등록외국인 현황[명]","명","21","27","24","24",
"계","남자","시에라리온","지역, 국적 및 성별 등록외국인 현황[명]","명","52","53","47","40",
"계","남자","브루나이","지역, 국적 및 성별 등록외국인 현황[명]","명","33","20","15","17",
"계","남자","엘살바도르","지역, 국적 및 성별 등록외국인 현황[명]","명","16","14","16","19",
"계","남자","파나마","지역, 국적 및 성별 등록외국인 현황[명]","명","31","28","29","21",
"계","남자","모잠비크","지역, 국적 및 성별 등록외국인 현황[명]","명","30","47","34","35",
"계","남자","조지아","지역, 국적 및 성별 등록외국인 현황[명]","명","30","21","15","15",
"계","남자","팔레스타인","지역, 국적 및 성별 등록외국인 현황[명]","명","56","45","41","36",
"계","남자","코스타리카","지역, 국적 및 성별 등록외국인 현황[명]","명","30","22","21","18",
"계","남자","슬로바크","지역, 국적 및 성별 등록외국인 현황[명]","명","25","25","24","21",
"계","남자","미등록국가","지역, 국적 및 성별 등록외국인 현황[명]","명","20","20","","29",
"계","남자","세르비아","지역, 국적 및 성별 등록외국인 현황[명]","명","34","31","28","27",
"계","남자","토고","지역, 국적 및 성별 등록외국인 현황[명]","명","31","33","34","35",
"계","남자","부르키나파소","지역, 국적 및 성별 등록외국인 현황[명]","명","33","32","35","34",
"계","남자","온두라스","지역, 국적 및 성별 등록외국인 현황[명]","명","21","19","18","17",
"계","남자","자메이카","지역, 국적 및 성별 등록외국인 현황[명]","명","15","17","21","22",
"계","남자","영국외지민","지역, 국적 및 성별 등록외국인 현황[명]","명","18","17","16","10",
"계","남자","라트비아","지역, 국적 및 성별 등록외국인 현황[명]","명","20","13","10","13",
"계","남자","몰도바","지역, 국적 및 성별 등록외국인 현황[명]","명","15","14","10","9",
"계","남자","쿠바","지역, 국적 및 성별 등록외국인 현황[명]","명","18","15","9","20",
"계","남자","슬로베니아","지역, 국적 및 성별 등록외국인 현황[명]","명","28","22","17","23",
"계","남자","레바논","지역, 국적 및 성별 등록외국인 현황[명]","명","18","20","22","23",
"계","남자","에스토니아","지역, 국적 및 성별 등록외국인 현황[명]","명","12","10","9","8",
"계","남자","카타르","지역, 국적 및 성별 등록외국인 현황[명]","명","23","20","13","14",
"계","남자","아이티","지역, 국적 및 성별 등록외국인 현황[명]","명","147","26","25","25",
"계","남자","마다가스카르","지역, 국적 및 성별 등록외국인 현황[명]","명","6","7","3","6",
"계","남자","부탄","지역, 국적 및 성별 등록외국인 현황[명]","명","17","15","10","13",
"계","남자","베냉","지역, 국적 및 성별 등록외국인 현황[명]","명","16","15","20","24",
"계","남자","니카라과","지역, 국적 및 성별 등록외국인 현황[명]","명","10","9","10","6",
"계","남자","오만","지역, 국적 및 성별 등록외국인 현황[명]","명","35","13","14","10",
"계","남자","우루과이","지역, 국적 및 성별 등록외국인 현황[명]","명","8","7","5","9",
"계","남자","콩고","지역, 국적 및 성별 등록외국인 현황[명]","명","22","18","19","18",
"계","남자","국제연합","지역, 국적 및 성별 등록외국인 현황[명]","명","25","22","","14",
"계","남자","말라위","지역, 국적 및 성별 등록외국인 현황[명]","명","24","12","15","14",
"계","남자","알바니아","지역, 국적 및 성별 등록외국인 현황[명]","명","9","10","12","10",
"계","남자","보츠와나","지역, 국적 및 성별 등록외국인 현황[명]","명","5","6","7","12",
"계","남자","모리셔스","지역, 국적 및 성별 등록외국인 현황[명]","명","8","5","8","10",
"계","남자","트리니다드토바고","지역, 국적 및 성별 등록외국인 현황[명]","명","6","3","4","5",
"계","남자","키리바시","지역, 국적 및 성별 등록외국인 현황[명]","명","","1","12","18",
"계","남자","바레인","지역, 국적 및 성별 등록외국인 현황[명]","명","2","0","1","11",
"계","남자","기니비사우","지역, 국적 및 성별 등록외국인 현황[명]","명","11","15","17","16",
"계","남자","소말리아","지역, 국적 및 성별 등록외국인 현황[명]","명","20","16","12","13",
"계","남자","키프로스","지역, 국적 및 성별 등록외국인 현황[명]","명","6","11","11","10",
"계","남자","룩셈부르크","지역, 국적 및 성별 등록외국인 현황[명]","명","10","4","3","7",
"계","남자","남수단공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","23","24","20","12",
"계","남자","차드","지역, 국적 및 성별 등록외국인 현황[명]","명","10","11","9","13",
"계","남자","에스와티니","지역, 국적 및 성별 등록외국인 현황[명]","명","6","6","6","9",
"계","남자","에리트레아","지역, 국적 및 성별 등록외국인 현황[명]","명","8","7","7","7",
"계","남자","아이슬란드","지역, 국적 및 성별 등록외국인 현황[명]","명","4","6","7","8",
"계","남자","보스니아-헤르체고비나","지역, 국적 및 성별 등록외국인 현황[명]","명","4","3","4","9",
"계","남자","세인트크리스토퍼네비스","지역, 국적 및 성별 등록외국인 현황[명]","명","8","8","10","9",
"계","남자","모리타니","지역, 국적 및 성별 등록외국인 현황[명]","명","8","7","7","8",
"계","남자","솔로몬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","1","5",
"계","남자","북마케도니아","지역, 국적 및 성별 등록외국인 현황[명]","명","9","6","5","5",
"계","남자","중앙아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","9","6","5","6",
"계","남자","몰타","지역, 국적 및 성별 등록외국인 현황[명]","명","5","4","3","4",
"계","남자","적도기니","지역, 국적 및 성별 등록외국인 현황[명]","명","7","6","5","6",
"계","남자","바하마","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"계","남자","몬테네그로","지역, 국적 및 성별 등록외국인 현황[명]","명","5","4","4","4",
"계","남자","코소보","지역, 국적 및 성별 등록외국인 현황[명]","명","3","1","2","3",
"계","남자","바누아투","지역, 국적 및 성별 등록외국인 현황[명]","명","11","5","5","5",
"계","남자","레소토","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","3",
"계","남자","니제르","지역, 국적 및 성별 등록외국인 현황[명]","명","6","6","6","4",
"계","남자","몰디브","지역, 국적 및 성별 등록외국인 현황[명]","명","3","2","3","3",
"계","남자","팔라우","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","3",
"계","남자","파푸아뉴기니","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","0","0",
"계","남자","코모로","지역, 국적 및 성별 등록외국인 현황[명]","명","2","1","1","2",
"계","남자","벨리즈","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","2","2",
"계","남자","도미니카연방","지역, 국적 및 성별 등록외국인 현황[명]","명","4","4","3","2",
"계","남자","나미비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","1","1","1",
"계","남자","그레나다","지역, 국적 및 성별 등록외국인 현황[명]","명","1","","","1",
"계","남자","통가","지역, 국적 및 성별 등록외국인 현황[명]","명","","1","1","1",
"계","남자","수리남","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"계","남자","바베이도스","지역, 국적 및 성별 등록외국인 현황[명]","명","1","2","1","1",
"계","남자","나우루","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","2",
"계","남자","지부티","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"계","남자","앤티카바부다","지역, 국적 및 성별 등록외국인 현황[명]","명","1","","","1",
"계","남자","안도라","지역, 국적 및 성별 등록외국인 현황[명]","명","","1","","1",
"계","남자","세인트루시아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"계","남자","세이셸","지역, 국적 및 성별 등록외국인 현황[명]","명","2","2","2","1",
"계","남자","가이아나","지역, 국적 및 성별 등록외국인 현황[명]","명","5","2","1","1",
